Id;City;Area;Street;HouseNumber;Price;Size;Rooms;Floor;NumberOfFloors;Year;Type;Heating;Furnishings;Link;UploadDate;ViewedBy;RememberedBy;ScrapeDate;Class
D6737712-12A4-4D43-BBC9-7B579C3D446D;Kaunas;" Aleksotas";" Svirbygalos g.";39;130000;60;3;1;3;2021;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-aleksote-svirbygalos-g-kiara-naujas-projektas-tik-uzkilus-i-1-3074019/;2021-08-22 00:00:00.0000000;2373;14;2022-02-17 08:03:53.9613620;butas
3698C432-1F31-47AF-A78F-7B5A8EA7EC58;Kaunas;" Žemieji Šančiai";" Vokiečių g.";16;47000;41,13;2;1;2;1916;Medinis;Kietu kuru;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-vokieciu-g-parduodamas-2-ju-kambariu-butas-zemuosiuose-1-3176122/;2022-02-01 00:00:00.0000000;659;4;2022-02-17 01:16:33.4611790;butas
BD099251-439E-4F01-9EC4-7BF9BA58208F;Kaunas;" Dainava";" Pramonės pr.";96;68000;44,04;2;1;5;1973;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-jaukus-sviesus-butas-dainavos-mikrorajone-1-3179144/;2022-02-10 00:00:00.0000000;1274;24;2022-02-16 22:37:07.5211560;butas
E5A30D04-5CF8-4F18-A3A3-7C910A7DC842;Kaunas;" Žaliakalnis";" Č. Sasnausko g.";23;127000;70,33;3;1;6;2021;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-c-sasnausko-g-zaliakalnio-apartamentai-naujas-projektas-1-3176794/;2022-02-03 00:00:00.0000000;654;13;2022-02-16 22:56:48.1498780;butas
D54D64A4-FCD5-4BDA-B67D-7CEF9AE00E16;Kaunas;" Senamiestis";" M. Daukšos g.";6;142000;44,9;1;1;2;1848;Mūrinis;Kita;Įrengtas;https://www.aruodas.lt/butai-kaune-senamiestyje-m-dauksos-g-parduodamos-patalpos-kauno-senamiestyje-1-3178636/;2022-02-09 00:00:00.0000000;778;6;2022-02-16 22:41:39.4764730;butas
A6BB6613-2F33-4F65-8E06-7D544AE9DEE8;Kaunas;" Aukštieji Šančiai";" Alsėdžių g.";1;49000;36;1;5;5;1979;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-alsedziu-g-parduodamas-1-o-kambario-butas-aukstuosiuose-1-3167194/;2022-02-14 00:00:00.0000000;223;31;2022-02-16 22:24:54.0851490;butas
76887D44-988C-4E85-9ABE-7DC005CE1237;Kaunas;" Dainava";" V. Krėvės pr.";82A;79000;34,68;1;9;9;2008;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-i-kaina-ieina-parkavimo-vieta-automobiliui-1-3055737/;2021-07-06 00:00:00.0000000;5389;24;2022-02-17 08:05:54.7795860;butas
E0153966-D053-4321-86CC-7EFA0966FFB9;Kaunas;" Vilijampolė";" Raudondvario pl.";31;22500;17;1;2;5;1963;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-raudondvario-pl-salia-aktyviai-lankomos-poilsio-zonos-1-3176032/;2022-02-01 00:00:00.0000000;991;11;2022-02-17 01:19:27.3523430;butas
A51A5F3D-1A7E-4A6B-8C57-7F9EF08D2B5E;Kaunas;" Dainava";" V. Krėvės pr.";112A;74800;44;2;2;4;2021;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-butus-parduoda-projekto-vystytojas-370-609-1-3030235/;2021-11-05 00:00:00.0000000;16024;242;2022-02-17 07:43:00.6947220;butas
5039F2E6-8AE5-4E2D-8C33-7FAB257A24EF;Kaunas;" Dainava";" K. Baršausko g.";80;87500;43,31;2;1;4;1961;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-parduodamas-2-ju-kambariu-jaukus-butas-k-1-3175574/;2022-01-31 00:00:00.0000000;510;11;2022-02-17 01:22:42.3712340;butas
C7C1854E-91F1-4C71-BC4C-7FB27F77E86C;Kaunas;" Žaliakalnis";" Partizanų g.";12;86500;49;2;5;5;1968;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-partizanu-g-parduodamas-kapitaliai-suremontuotas-ir-1-3156701/;2022-02-06 00:00:00.0000000;1134;121;2022-02-16 22:50:22.2043370;butas
83D3334B-FDC7-45EA-95E5-7FB4DB7BE10F;Kaunas;" Dainava";" Kovo 11-osios g.";63;76000;47,04;3;5;5;1967;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-butas-su-ismoketa-namo-renovacija-1-3174702/;2022-01-27 00:00:00.0000000;2425;6;2022-02-17 01:27:59.0821370;butas
B858F21B-4540-4BF2-82C7-7FFAA6BD201D;Kaunas;" Šilainiai";" Baltų pr.";2;55000;35,81;1;8;12;1991;Monolitinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-sviesus-ir-siltas-butas-itin-1-3072917/;2021-08-18 00:00:00.0000000;4105;15;2022-02-16 22:20:41.1304360;butas
1A871DD3-5B3C-4C9E-9664-81375B1F1688;Kaunas;" Centras";" Kęstučio g.";3;35000;14;1;4;5;1952;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-kestucio-g-parduodamas-1-k-bendrabucio-tipo-butas-centre-1-3021233/;2021-04-10 00:00:00.0000000;9928;23;2022-02-17 08:07:51.7305410;butas
515C80B6-7E4F-473A-B19C-813A1D00BD81;Kaunas;" Žemieji Šančiai";" Kranto al.";64;75000;59;3;5;5;1971;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-kranto-al-tiesioginis-vaizdas-i-nemuna-arti-miesto-1-3176462/;2022-02-02 00:00:00.0000000;1179;30;2022-02-17 01:13:53.1254260;butas
602653C3-C836-4DBF-BE95-8140F6FD811B;Kaunas;" Centras";" Kęstučio g.";59;27000;13,91;1;3;4;1952;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-kestucio-g-paciame-kauno-miesto-centre-judrioje-ir-1-3162396/;2021-12-29 00:00:00.0000000;4402;22;2022-02-17 07:27:12.1037480;butas
8C37EA53-62E2-49A3-923C-81482077BFDA;Kaunas;" Romainiai";" Alytaus g.";22G;107900;80,25;4;2;2;2021;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-romainiuose-alytaus-g-wwwsilainiumiestelislt-sublokuotu-namu-1-3009963/;2021-06-14 00:00:00.0000000;3243;22;2022-02-17 08:06:34.7409560;butas
338ACC72-FB55-41E8-BD1E-815CE8595366;Kaunas;" Vilijampolė";" Raudondvario pl.";127;27225;16,5;2;2;4;2021;Mūrinis;Elektra, aeroterminis, kita;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-vilijampoleje-raudondvario-pl-parduodami-16-35m2-loftai-naujai-1-3165446/;2021-12-20 00:00:00.0000000;13746;155;2022-02-17 07:30:35.4459790;butas
429CFE4E-8525-4C36-9383-81F4A8E0CB34;Kaunas;" Lampėdžiai";" Raudondvario pl.";230;18000;20;1;5;5;1988;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-lampedziuose-raudondvario-pl-naujai-suremontuotas-bendrabucio-tipo-butas-1-3069661/;2021-08-09 00:00:00.0000000;3727;20;2022-02-17 08:04:16.7698390;butas
1B1ED92D-378F-4620-A319-82462F3CADEF;Kaunas;" Dainava";" V. Krėvės pr.";109B;85000;50;2;1;5;1983;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-dainavoje-v-kreves-109b-name-parduodamas-1-3180228/;2022-02-14 00:00:00.0000000;301;11;2022-02-16 22:23:49.7162410;butas
A0D16BB6-546F-4180-9B4E-8249B0200701;Kaunas;" Žemieji Šančiai";" Kranto 2-oji g.";100;39000;28;1;2;3;1958;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-kranto-2-oji-g-be-tarpininku-tvarkingas-vieno-kambario-butas-1-3180036/;2022-02-16 00:00:00.0000000;396;26;2022-02-16 22:19:25.1986780;butas
8FA4BC11-89EF-4B83-AC2C-82696360A791;Kaunas;" Palemonas";" Stoties g.";18;65000;52;2;5;5;1972;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-palemone-stoties-g-salia-kauno-mariu-parduodamas-dveju-kambariu-1-3076215/;2021-08-27 00:00:00.0000000;1858;7;2022-02-17 08:03:29.1208660;butas
BFDDF697-E422-4A6E-BCC9-832DA8F700FB;Kaunas;" Žaliakalnis";" Vaižganto g.";47;125000;54,4;3;1;2;1958;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-vaizganto-g-parduodamas-3k-butas-zaliakalnyje-greta-1-3166512/;2022-02-01 00:00:00.0000000;636;39;2022-02-17 01:17:37.8314690;butas
27DD3CFD-421F-4944-BA9F-841DB31B0166;Kaunas;" Senamiestis";" M. Daukšos g.";11;320000;97;3;3;3;1985;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-senamiestyje-m-dauksos-g-parduodamas-unikalus-97-kvm-butas-su-25-kvm-1-3166038/;2021-12-24 00:00:00.0000000;7543;89;2022-02-17 07:29:16.4344460;butas
465B7990-9841-45CA-811E-848EFDE3D129;Kaunas;" Centras";" Laisvės al.";47;312000;152,92;5;5;5;1958;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-laisves-al-parduodamas-isskirtinis-butas-pacioje-kauno-1-3178466/;2022-02-08 00:00:00.0000000;381;2;2022-02-16 22:42:58.5223060;butas
587D90B4-6BCF-4C8B-A43A-855944E72214;Kaunas;" Šilainiai";" Baltų pr.";3;77000;60,88;3;2;9;1988;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-3-atskiru-kambariu-butas-su-1-3179352/;2022-02-11 00:00:00.0000000;570;8;2022-02-16 22:35:01.1173160;butas
50E2918A-95F8-4FF1-9148-8577C80B0308;Kaunas;" Dainava";" V. Krėvės pr.";25;65000;46,71;2;4;5;1967;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-4671-kvm-butas-su-rusiu-v-1-3164610/;2022-01-10 00:00:00.0000000;1945;19;2022-02-17 07:19:38.5967620;butas
7AF5647B-C693-47BC-ABC2-86029A33E17A;Kaunas;" Dainava";" Taikos pr.";82;67500;44;2;1;5;1966;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-taikos-pr-vieta-vieta-vieta-labai-tvarkingas-2-1-3179370/;2022-02-11 00:00:00.0000000;735;14;2022-02-16 22:34:44.6026660;butas
F0745683-4AF2-48B5-B5AA-864F92450613;Kaunas;" Centras";" A. Mackevičiaus g.";3;129999;82,13;3;1;2;1922;Medinis;Kietu kuru;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-a-mackeviciaus-g-parduodamas-butas-peledu-kalne-su-1-3179048/;2022-02-10 00:00:00.0000000;746;5;2022-02-16 22:37:51.1630300;butas
30017FEE-60A8-4056-8F7E-86946A7A4954;Kaunas;" Centras";" K. Būgos g.";10;74900;34;2;1;3;1933;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-k-bugos-g-ideali-investicija-nuomai-gyvenimui-centre-1-3173906/;2022-02-15 00:00:00.0000000;191;16;2022-02-16 22:22:49.4184810;butas
D15CD077-47C3-46DD-9F36-873BA5073ED3;Kaunas;" Rokai";" Jiestrakio g.";22;189000;112,1;4;1;2;2015;Mūrinis;Elektra;Įrengtas;https://www.aruodas.lt/butai-kaune-rokuose-jiestrakio-g-skubiai-parduodamas-sublokuotas-gyvenamasis-1-3178454/;2022-02-08 00:00:00.0000000;475;3;2022-02-16 22:43:28.7080890;butas
1E090908-8F3D-4B45-AE43-874337FC8E40;Kaunas;" Aleksotas";" Svirbygalos g.";39;120000;57,67;2;1;3;2021;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-aleksote-svirbygalos-g-kiara-naujas-projektas-tik-uzkilus-i-1-3092515/;2021-10-13 00:00:00.0000000;1478;4;2022-02-17 07:45:03.0105070;butas
4E45EB0A-4F08-4922-898A-87AB52CF08DE;Kaunas;" Panemunė";" Plento g.";10B;97300;66,95;3;2;5;1989;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-panemuneje-plento-g-panemuneje-parduodamas-3-ju-kambariu-butas-1-3178248/;2022-02-08 00:00:00.0000000;1215;25;2022-02-16 22:45:27.4730040;butas
C398CD00-74B9-40C4-9BA4-87E0F142CF17;Kaunas;" Dainava";" V. Krėvės pr.";4;74562;43,86;2;1;4;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-a-klases-butu-projektas-gintaro-1-3176218/;2022-02-01 00:00:00.0000000;1131;12;2022-02-17 01:15:39.7867900;butas
96979B03-C30B-4D56-BCC9-88070F705D20;Kaunas;" Eiguliai";" Ašigalio g.";49A;61000;36;2;4;5;1984;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-asigalio-g-namas-yra-ramioje-vietoje-netoliese-tiltas-i-1-3172340/;2022-01-18 00:00:00.0000000;2234;28;2022-02-17 01:41:32.5988250;butas
659C11B7-7D45-41E8-95CC-890C496CBCDF;Kaunas;" Vilijampolė";" Brastos g.";22C;159400;70,29;3;1;6;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-vilijampoleje-brastos-g-desiniajame-neries-krante-kitapus-1-3170026/;2022-01-11 00:00:00.0000000;1512;19;2022-02-17 07:18:27.8884990;butas
4BE6E269-BC5B-4FDA-A5E4-8936ABC98B9E;Kaunas;" Žemieji Šančiai";" Kranto al.";108;134900;54,47;2;3;3;2009;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-kranto-al-parduodamas-unikalus-butas-su-isskirtiniu-1-3180308/;2022-02-15 00:00:00.0000000;1205;48;2022-02-16 22:23:17.6995420;butas
BFE16F61-CFA8-47F8-A270-893DD0137B99;Kaunas;" Dainava";" Partizanų g.";170;57500;48;2;5;5;1973;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2-kambariu-butas-parduodamas-1-3177434/;2022-02-05 00:00:00.0000000;2299;27;2022-02-16 22:53:06.0154370;butas
AFED1FA4-1568-42E4-91EC-89577045B145;Kaunas;" Vilijampolė";" Varnių g.";28;58000;44,62;2;5;5;1970;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-varniu-g-parduodamas-tvarkingas-2-kamb-butas-varniu-g-1-3153089/;2021-11-18 00:00:00.0000000;1786;17;2022-02-17 07:40:53.5181540;butas
68FBDB78-0294-4A01-98A6-896BEF26B299;Kaunas;" Centras";" H. ir O. Minkovskių g.";41B;159300;59;3;1;8;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-centre-h-ir-o-minkovskiu-g-nemunaiciai-butai-ant-nemuno-kranto-1-3164502/;2022-01-17 00:00:00.0000000;1066;16;2022-02-17 01:43:54.9014260;butas
8C630BE1-C3F5-45EC-8413-8973DD26B531;Kaunas;" Žaliakalnis";" Saulės g.";51A;144000;84,99;5;3;3;2012;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-saules-g-parduodamas-butas-per-du-aukstus-saules-g-su-1-3080099/;2022-01-19 00:00:00.0000000;2616;117;2022-02-17 01:40:39.4867300;butas
721973F1-F636-4A93-9D32-8991BA266860;Kaunas;" Žaliakalnis";" Savanorių pr.";11;63999;32;2;3;3;2021;Mūrinis;Centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-loft206-ko-gero-geriausi-loftai-kaune-1-3165980/;2021-12-23 00:00:00.0000000;3960;49;2022-02-17 07:29:23.1577880;butas
E172B2AB-D72E-4325-87D1-89D23C01A416;Kaunas;" Eiguliai";" Šiaurės pr.";9;84900;49,44;2;1;5;1979;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-siaures-pr-parduodamas-naujai-irengtas-2-kambariu-butas-1-3175978/;2022-02-01 00:00:00.0000000;1161;20;2022-02-17 01:20:20.5882310;butas
BF4FC90D-DE8B-457C-913A-8A28CBCC089D;Kaunas;" Kalniečiai";" Savanorių pr.";413;78000;52;2;4;5;1989;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-kalnieciuose-savanoriu-pr-parduodamas-nepereinamas-2k-butas-kalnieciu-1-3097727/;2022-02-12 00:00:00.0000000;522;45;2022-02-16 22:32:03.0052950;butas
ECB10142-B142-44F3-A8FB-8A39ED2C77C8;Kaunas;" Eiguliai";" P. Lukšio g.";80F;93000;61;3;1;5;1982;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-eiguliuose-p-luksio-g-is-pagrindu-suremontuotas-butas-parduodamas-1-3169614/;2022-01-09 00:00:00.0000000;2626;42;2022-02-17 07:20:01.8105140;butas
5A12674A-A84C-4DE1-BE05-8A7E16F3B992;Kaunas;" Centras";" Kęstučio g.";12;225000;94,05;4;2;2;1890;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-kestucio-g-parduodamas-dideles-kvadraturos-prabangus-1-3053305/;2021-06-30 00:00:00.0000000;6355;28;2022-02-17 08:06:05.8307190;butas
0848EA9E-4EFE-46C1-AC2E-8ADB4670CF78;Kaunas;" Šilainiai";" Kuršių g.";32;75000;54;2;7;9;1988;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-kursiu-g-2-kambariu-butas-idealiai-tinka-darbui-is-1-3180602/;2022-02-15 00:00:00.0000000;425;13;2022-02-16 22:20:21.8273520;butas
0AE6C09E-AD87-479F-B4E2-8B0425C031E6;Kaunas;" Centras";" Vytauto pr.";3;135000;58;2;6;7;2007;Blokinis;Centrinis, centrinis kolektorinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-vytauto-pr-butas-is-vidines-namo-puses-buto-aukstis-1-3168382/;2022-02-05 00:00:00.0000000;962;22;2022-02-16 22:52:46.4301350;butas
0FF2E6B5-24CD-4068-8335-8B170EE978C7;Kaunas;" Romainiai";" Medekšinės g.";11;89000;54,11;3;2;3;2022;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-romainiuose-medeksines-g-romainiuose-parduodami-butai-39-70-kvm-1-3168320/;2022-02-06 00:00:00.0000000;643;21;2022-02-16 22:51:22.8762080;butas
1AA817E1-99A3-4F9D-9DBF-8B69BD143C15;Kaunas;" Šilainiai";" Baltijos g.";18;78800;60;3;5;5;1991;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-strategiskai-patogioje-vietoje-mokykla-1-3091295/;2021-12-13 00:00:00.0000000;4935;97;2022-02-17 07:33:39.5424200;butas
E2C14FF1-021F-4847-8F00-8C50ED2061C7;Kaunas;" Dainava";" K. Baršausko g.";53;81000;62;3;3;3;1965;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-parduodamas-3k-butas-butas-randasi-labai-1-3180024/;2022-02-14 00:00:00.0000000;598;13;2022-02-16 22:25:53.1746640;butas
78FC67F4-B4B8-43FF-AFFE-8C9925D1ADC5;Kaunas;" Žemieji Šančiai";" Drobės g.";17;75900;56;3;1;1;1990;Rąstinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-sanciuose-drobes-g-butas-su-privaciu-kiemeliu-z-sanciu-1-3070805/;2021-08-12 00:00:00.0000000;2332;14;2022-02-17 01:33:48.4899890;butas
ECBA6A66-762A-47B5-AF1A-8CFC4B0E8BD3;Kaunas;" Freda";" Europos pr.";4;129562;53,16;3;2;7;2022;Blokinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-fredoje-europos-pr-visa-projekto-informacija-wwweuropossodas-1-3059583/;2021-12-16 00:00:00.0000000;1453;45;2022-02-17 07:31:17.2845470;butas
616E0EBD-F996-4EAA-AC1B-8D0697052AF5;Kaunas;" Žaliakalnis";" Tauro g.";147;115000;77,74;4;1;2;1970;Mūrinis;Kietu kuru;Įrengtas;https://www.aruodas.lt/butai-kaune-zaliakalnyje-tauro-g-ieskote-erdvaus-buto-su-kiemeliu-ramioje-1-3170692/;2022-01-12 00:00:00.0000000;3534;73;2022-02-17 07:17:26.5311650;butas
9AA7DE0F-3BA5-4486-8C2A-8D63CC626146;Kaunas;" Vytėnai";" Nartavos g.";44;238000;118;4;1;2;2019;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vytenuose-nartavos-g-parduodamas-kotedzas-vytenuose-sis-rajonas-1-3161615/;2022-02-01 00:00:00.0000000;798;37;2022-02-17 01:17:28.2089840;butas
8AFEBC1D-CC3B-4F27-9CE2-8D8719483E5E;Kaunas;" Žaliakalnis";" Žeimenos g.";8;120200;55,22;2;2;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-zaliakalnyje-zeimenos-g-pradeta-naujo-kvartalo-zaliakalnyje-butu-1-3164110/;2022-01-04 00:00:00.0000000;973;25;2022-02-17 07:23:56.1930480;butas
8D57E7DC-B587-44D2-866E-8D8CBEF9F636;Kaunas;" Centras";" Kaunakiemio g.";1A;98000;26,39;1;2;3;2016;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-kaunakiemio-g-parduodamas-1-kambario-butas-karaliaus-1-3166632/;2021-12-28 00:00:00.0000000;2949;16;2022-02-17 07:27:49.0584840;butas
FCB16FF8-CEE1-4746-87BA-8D8E401295BC;Kaunas;" Vilijampolė";" Raudondvario pl.";230;20999;12,03;1;5;5;1972;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-vilijampoleje-raudondvario-pl-parduodamas-1-kambario-bendrabucio-tipo-butas-1-3179332/;2022-02-11 00:00:00.0000000;912;3;2022-02-16 22:35:25.2664280;butas
1FCBE07B-5924-4894-B986-8DB9F8903BDC;Kaunas;" Centras";" I. Kanto g.";15;117000;46,42;2;2;3;1928;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-i-kanto-g-ideali-vieta-gyvenimui-miesto-centre-buste-1-3180168/;2022-02-14 00:00:00.0000000;326;16;2022-02-16 22:24:11.6405310;butas
5F3AE652-F714-4D5C-A715-8DC31927442C;Kaunas;" Šilainiai";" Kuršių g.";11;72000;51;2;7;9;1986;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-kursiu-g-puikioje-vietoje-erdvus-2-k-butas-kursiu-1-3157789/;2022-02-07 00:00:00.0000000;442;33;2022-02-16 22:49:08.4255120;butas
DA6AF7EB-FE87-4F46-9C22-8E0002A67EEF;Kaunas;" Senamiestis";" Nemuno g.";10;74900;44,83;2;3;3;1892;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-senamiestyje-nemuno-g-parduodamas-jaukus-ir-romantiskas-butas-1-3160223/;2021-12-01 00:00:00.0000000;3969;50;2022-02-16 22:22:37.9544430;butas
CE73596F-5A16-4DEC-B2E3-8E6AAAB48098;Kaunas;" Panemunė";" Plento g.";26A;59900;52,2;2;5;5;1979;Mūrinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-panemuneje-plento-g-parduodamas-erdvus-tylus-ir-sviesus-2-k-1-3173306/;2022-01-22 00:00:00.0000000;1711;14;2022-02-17 01:35:54.8444990;butas
C564A20D-A7D6-4DC7-9866-8EDA4219251D;Kaunas;" Dainava";" Partizanų g.";210;69000;48;2;1;5;1976;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2-nepereinamu-kambariu-butas-1-3057053/;2022-01-20 00:00:00.0000000;758;14;2022-02-17 01:39:32.7427760;butas
6EEB54EF-9982-45C7-BB96-8F28CA7A14C8;Kaunas;" Freda";" Europos pr.";4;104896;44,96;2;2;7;2022;Blokinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-fredoje-europos-pr-visa-projekto-informacija-wwweuropossodas-1-3059571/;2021-10-04 00:00:00.0000000;3479;23;2022-02-17 08:00:41.2729350;butas
AA3FC85D-178F-425A-9481-8F8E779AEDAE;Kaunas;" Dainava";" V. Krėvės pr.";69;87000;63;3;4;5;1969;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-brokerio-paslaugos-nedomina-1-3179774/;2022-02-13 00:00:00.0000000;510;13;2022-02-16 22:30:12.6342160;butas
522424DD-EDB4-4AFF-B001-8FE465B15B21;Kaunas;" Šilainiai";" Tolminkiemio g.";17;122800;81,75;4;2;3;2022;Mūrinis;Dujinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-silainiuose-tolminkiemio-g-naujas-daugiabucio-namo-projektas-kauno-m-1-3158711/;2022-01-11 00:00:00.0000000;771;29;2022-02-17 07:18:21.1641500;butas
8E0AD19A-8EBF-4F2D-9DF1-902E792AB878;Kaunas;" Petrašiūnai";" Betonuotojų g.";4;124900;157;6;0;3;2020;Mūrinis;Centrinis kolektorinis;Dalinė apdaila;https://www.aruodas.lt/butai-kaune-petrasiunuose-betonuotoju-g-parduodama-157-m-patogaus-isplanavimo-1-3174164/;2022-02-03 00:00:00.0000000;659;12;2022-02-16 22:56:00.6932780;butas
F6C06049-0C46-41A1-A06B-90947727D678;Kaunas;" Centras";" Šiaulių g.";50;105000;45;2;1;2;1886;Mūrinis;Centrinis, elektra;Įrengtas;https://www.aruodas.lt/butai-kaune-centre-siauliu-g-parduodamas-irengtas-2-k-45-m-butas-kauno-1-3175196/;2022-01-29 00:00:00.0000000;1722;36;2022-02-17 01:25:56.7278170;butas
FCF7C50F-2909-4C1E-A760-9106645FEB6F;Kaunas;" Šilainiai";" A. Šapokos g.";14A;88000;48,29;2;2;3;2021;Mūrinis;Dujinis;Įrengtas;https://www.aruodas.lt/butai-kaune-silainiuose-a-sapokos-g-butas-naujos-2021m-statybos-a-klases-name-1-3169028/;2022-01-07 00:00:00.0000000;3273;52;2022-02-17 07:22:18.6857160;butas
B5713AF9-45E5-4F09-A194-916A7BB5AA36;Kaunas;" Kalniečiai";" Savanorių pr.";393;80000;68;4;3;12;1985;Blokinis;Centrinis;Įrengtas;https://www.aruodas.lt/butai-kaune-kalnieciuose-savanoriu-pr-parduodamas-erdvus-keturiu-nepereinamu-1-3169908/;2022-01-10 00:00:00.0000000;2438;29;2022-02-17 07:18:59.8338780;butas
